eventTime,eventSource,eventName,awsRegion,sourceIPAddress,userAgent,errorCode,errorMessage,userIdentity.type,userIdentity.userName,userIdentity.arn,userIdentity.principalId,userIdentity.accountId,userIdentity.accessKeyId,requestParameters.userName,requestParameters.region,responseElements.status
2025-01-15T00:35:00Z,cloudtrail.amazonaws.com,TerminateInstances,us-west-2,77.97.199.65,Boto3/1.34,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA30012,123456789012,AKIA77819,Tara,us-west-2,Failed
2025-01-21T16:40:00Z,s3.amazonaws.com,TerminateInstances,us-west-2,129.91.37.176,Boto3/1.34,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA92188,123456789012,AKIA43197,Suresh,us-west-2,Failed
2025-01-17T13:29:00Z,ec2.amazonaws.com,DeleteUser,us-east-1,144.67.63.82,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA83481,123456789012,AKIA40525,Ishaan,us-east-1,Failed
2025-01-11T03:30:00Z,iam.amazonaws.com,UpdateTrail,ap-southeast-1,140.185.150.114,console.amazonaws.com,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA29057,123456789012,AKIA34521,Sahana,ap-southeast-1,Failed
2025-01-23T11:12:00Z,s3.amazonaws.com,DeleteBucket,us-west-2,217.196.203.84,aws-sdk-java/1.12,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA83054,123456789012,AKIA57214,Kiran,us-west-2,Failed
2025-01-09T09:32:00Z,s3.amazonaws.com,TerminateInstances,ap-southeast-1,18.155.193.197,aws-sdk-go/1.44,,,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA30777,123456789012,AKIA72692,Arjun,ap-southeast-1,Success
2025-01-06T04:59:00Z,cloudtrail.amazonaws.com,PutObject,eu-west-1,208.9.230.250,Boto3/1.34,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA91672,123456789012,AKIA45885,Ishita,eu-west-1,Failed
2025-01-02T15:45:00Z,ec2.amazonaws.com,RunInstances,ap-southeast-1,191.212.196.140,aws-sdk-java/1.12,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA93397,123456789012,AKIA37659,Rohan,ap-southeast-1,Success
2025-01-17T17:24:00Z,cloudtrail.amazonaws.com,DeleteBucket,eu-west-1,84.253.123.244,aws-sdk-go/1.44,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA75155,123456789012,AKIA93950,Ishaan,eu-west-1,Failed
2025-01-07T08:26:00Z,s3.amazonaws.com,CreateAccessKey,eu-west-1,45.231.152.192,Boto3/1.34,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA57750,123456789012,AKIA68804,Sai,eu-west-1,Failed
2025-01-23T07:59:00Z,cloudtrail.amazonaws.com,CreateRole,ap-south-1,255.253.233.185,aws-sdk-java/1.12,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA16454,123456789012,AKIA64549,Ayaan,ap-south-1,Failed
2025-01-05T16:26:00Z,iam.amazonaws.com,AttachUserPolicy,eu-west-1,175.214.4.244,aws-sdk-go/1.44,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA92876,123456789012,AKIA28230,Ananya,eu-west-1,Success
2025-01-17T02:27:00Z,s3.amazonaws.com,ConsoleLogin,eu-west-1,240.30.120.4,aws-cli/2.15.0 Python/3.11,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA14787,123456789012,AKIA57851,Rohan,eu-west-1,Success
2025-01-17T09:41:00Z,ec2.amazonaws.com,GetObject,us-east-1,29.108.140.60,aws-sdk-java/1.12,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA44107,123456789012,AKIA70358,Priya,us-east-1,Failed
2025-01-22T02:40:00Z,iam.amazonaws.com,StopInstances,ap-south-1,193.160.183.108,aws-cli/2.15.0 Python/3.11,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA47901,123456789012,AKIA33079,Madhav,ap-south-1,Failed
2025-01-27T21:33:00Z,iam.amazonaws.com,ConsoleLogin,eu-west-1,29.229.244.173,aws-sdk-go/1.44,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA89678,123456789012,AKIA83210,Priya,eu-west-1,Failed
2025-01-12T17:58:00Z,ec2.amazonaws.com,StopInstances,us-east-1,154.82.251.189,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA45842,123456789012,AKIA78112,Sahana,us-east-1,Failed
2025-01-09T08:19:00Z,iam.amazonaws.com,CreateAccessKey,ap-southeast-1,34.94.131.8,aws-sdk-java/1.12,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA82690,123456789012,AKIA71630,Ishita,ap-southeast-1,Failed
2025-01-20T08:20:00Z,iam.amazonaws.com,CreateBucket,ap-southeast-1,187.93.71.194,aws-sdk-go/1.44,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA50716,123456789012,AKIA32282,Ishita,ap-southeast-1,Failed
2025-01-06T02:29:00Z,s3.amazonaws.com,CreateAccessKey,us-east-1,112.144.137.163,aws-cli/2.15.0 Python/3.11,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA13366,123456789012,AKIA16562,Kiran,us-east-1,Failed
2025-01-10T05:58:00Z,iam.amazonaws.com,CreateBucket,us-west-2,188.218.143.205,aws-cli/2.15.0 Python/3.11,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA44337,123456789012,AKIA31693,Rohan,us-west-2,Failed
2025-01-03T13:05:00Z,iam.amazonaws.com,DeleteTrail,us-west-2,86.157.158.150,console.amazonaws.com,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA55247,123456789012,AKIA68733,Priya,us-west-2,Failed
2025-01-19T18:51:00Z,ec2.amazonaws.com,RunInstances,ap-south-1,113.22.181.210,aws-cli/2.15.0 Python/3.11,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA62803,123456789012,AKIA43186,Saanvi,ap-south-1,Failed
2025-01-14T06:37:00Z,cloudtrail.amazonaws.com,UpdateTrail,us-east-1,103.247.46.83,aws-cli/2.15.0 Python/3.11,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA88709,123456789012,AKIA64211,Meera,us-east-1,Failed
2025-01-27T20:49:00Z,s3.amazonaws.com,CreateRole,eu-west-1,243.12.137.24,aws-sdk-go/1.44,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA69309,123456789012,AKIA24928,Aarav,eu-west-1,Failed
2025-01-04T04:47:00Z,iam.amazonaws.com,CreateBucket,ap-southeast-1,59.3.199.57,console.amazonaws.com,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA10019,123456789012,AKIA44906,Madhav,ap-southeast-1,Failed
2025-01-13T14:06:00Z,ec2.amazonaws.com,PutObject,us-west-2,103.31.164.134,aws-sdk-java/1.12,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA53697,123456789012,AKIA86046,Meera,us-west-2,Failed
2025-01-01T00:09:00Z,ec2.amazonaws.com,ConsoleLogin,us-east-1,123.64.23.198,console.amazonaws.com,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA16035,123456789012,AKIA63548,Ananya,us-east-1,Success
2025-01-06T10:36:00Z,s3.amazonaws.com,ConsoleLogin,eu-west-1,5.121.100.82,console.amazonaws.com,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA16387,123456789012,AKIA40877,Vidya,eu-west-1,Success
2025-01-06T16:16:00Z,s3.amazonaws.com,CreateAccessKey,eu-west-1,246.124.117.219,console.amazonaws.com,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA50606,123456789012,AKIA86174,Rohan,eu-west-1,Success
2025-01-11T14:09:00Z,iam.amazonaws.com,GetObject,ap-southeast-1,253.102.118.140,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA35967,123456789012,AKIA65206,Ishita,ap-southeast-1,Success
2025-01-20T10:23:00Z,ec2.amazonaws.com,AttachUserPolicy,us-west-2,199.110.157.236,console.amazonaws.com,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA26278,123456789012,AKIA10150,Saanvi,us-west-2,Success
2025-01-15T04:19:00Z,iam.amazonaws.com,CreateBucket,us-west-2,141.215.20.91,aws-sdk-go/1.44,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA47716,123456789012,AKIA56497,Rajesh,us-west-2,Failed
2025-01-20T23:00:00Z,cloudtrail.amazonaws.com,ListBuckets,us-west-2,20.164.198.10,aws-cli/2.15.0 Python/3.11,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA85040,123456789012,AKIA79727,Vihaan,us-west-2,Success
2025-01-18T15:46:00Z,ec2.amazonaws.com,DeleteUser,ap-south-1,192.38.42.64,Boto3/1.34,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA42044,123456789012,AKIA99665,Aditya,ap-south-1,Success
2025-01-29T08:40:00Z,s3.amazonaws.com,AttachUserPolicy,ap-south-1,4.187.41.173,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA17365,123456789012,AKIA74568,Ananya,ap-south-1,Success
2025-01-05T21:35:00Z,cloudtrail.amazonaws.com,UpdateTrail,ap-southeast-1,14.44.214.78,aws-sdk-java/1.12,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA33846,123456789012,AKIA44480,Kavya,ap-southeast-1,Success
2025-01-03T21:45:00Z,s3.amazonaws.com,ConsoleLogin,us-east-1,232.250.58.141,Boto3/1.34,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA13906,123456789012,AKIA53009,Saanvi,us-east-1,Failed
2025-01-12T04:57:00Z,iam.amazonaws.com,ConsoleLogin,ap-south-1,33.137.248.209,aws-sdk-go/1.44,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA55973,123456789012,AKIA58283,Sahana,ap-south-1,Success
2025-01-10T19:42:00Z,ec2.amazonaws.com,StartInstances,ap-southeast-1,145.184.249.160,aws-sdk-java/1.12,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA35545,123456789012,AKIA29745,Rohan,ap-southeast-1,Success
2025-01-10T09:28:00Z,ec2.amazonaws.com,ConsoleLogin,ap-south-1,221.164.238.64,aws-sdk-go/1.44,AccessDenied,Access denied for user,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA66067,123456789012,AKIA18096,Suresh,ap-south-1,Failed
2025-01-21T10:46:00Z,iam.amazonaws.com,StopInstances,us-west-2,136.127.182.240,aws-sdk-go/1.44,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA12078,123456789012,AKIA19519,Meera,us-west-2,Failed
2025-01-31T20:12:00Z,iam.amazonaws.com,StopInstances,ap-southeast-1,241.19.234.29,console.amazonaws.com,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA78081,123456789012,AKIA20780,Ananya,ap-southeast-1,Success
2025-01-09T07:47:00Z,cloudtrail.amazonaws.com,CreateUser,ap-south-1,198.24.228.143,console.amazonaws.com,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA19177,123456789012,AKIA85988,Priya,ap-south-1,Success
2025-01-22T06:15:00Z,s3.amazonaws.com,RunInstances,us-east-1,238.200.188.162,aws-cli/2.15.0 Python/3.11,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA12541,123456789012,AKIA84235,Krishna,us-east-1,Success
2025-01-07T07:19:00Z,ec2.amazonaws.com,ListBuckets,ap-south-1,43.149.115.195,aws-sdk-go/1.44,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA38136,123456789012,AKIA79383,Priya,ap-south-1,Success
2025-01-03T15:34:00Z,cloudtrail.amazonaws.com,DeleteUser,us-west-2,137.202.246.182,Boto3/1.34,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA89255,123456789012,AKIA87500,Tara,us-west-2,Failed
2025-01-01T23:37:00Z,s3.amazonaws.com,TerminateInstances,us-west-2,149.54.4.11,Boto3/1.34,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA26781,123456789012,AKIA67210,Aarav,us-west-2,Success
2025-01-05T01:14:00Z,ec2.amazonaws.com,DeleteBucket,ap-south-1,64.35.12.59,Boto3/1.34,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA77346,123456789012,AKIA48158,Ishaan,ap-south-1,Success
2025-01-31T03:30:00Z,cloudtrail.amazonaws.com,CreateRole,us-west-2,33.143.254.139,console.amazonaws.com,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA17586,123456789012,AKIA69385,Tara,us-west-2,Success
2025-01-23T00:58:00Z,iam.amazonaws.com,PutObject,eu-west-1,111.203.147.153,aws-cli/2.15.0 Python/3.11,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA98620,123456789012,AKIA23768,Suresh,eu-west-1,Success
2025-01-21T06:47:00Z,iam.amazonaws.com,DeleteUser,us-west-2,220.56.175.207,Boto3/1.34,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA16721,123456789012,AKIA72469,Tara,us-west-2,Failed
2025-01-30T05:29:00Z,s3.amazonaws.com,RunInstances,us-west-2,169.41.237.33,aws-sdk-java/1.12,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA61646,123456789012,AKIA82208,Sai,us-west-2,Failed
2025-01-21T23:44:00Z,s3.amazonaws.com,StartInstances,us-east-1,171.114.161.44,aws-sdk-go/1.44,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA21473,123456789012,AKIA92697,Vihaan,us-east-1,Success
2025-01-12T14:40:00Z,ec2.amazonaws.com,RunInstances,ap-south-1,142.206.223.211,aws-sdk-java/1.12,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA47321,123456789012,AKIA73232,Aditya,ap-south-1,Failed
2025-01-18T08:35:00Z,ec2.amazonaws.com,DeleteBucket,us-east-1,226.165.244.210,aws-cli/2.15.0 Python/3.11,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA41779,123456789012,AKIA87580,Kiran,us-east-1,Failed
2025-01-31T17:12:00Z,ec2.amazonaws.com,GetObject,us-east-1,122.149.30.137,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA28113,123456789012,AKIA49086,Ayaan,us-east-1,Success
2025-01-26T12:00:00Z,cloudtrail.amazonaws.com,DeleteUser,us-west-2,128.17.28.108,console.amazonaws.com,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA59384,123456789012,AKIA97974,Tara,us-west-2,Failed
2025-01-06T02:19:00Z,cloudtrail.amazonaws.com,DeleteTrail,eu-west-1,135.251.230.206,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA93346,123456789012,AKIA92610,Sai,eu-west-1,Success
2025-01-14T05:40:00Z,cloudtrail.amazonaws.com,CreateUser,eu-west-1,203.144.39.223,aws-sdk-java/1.12,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA85546,123456789012,AKIA61423,Rajesh,eu-west-1,Failed
2025-01-09T19:16:00Z,iam.amazonaws.com,StopInstances,ap-south-1,90.51.7.20,aws-sdk-go/1.44,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA78315,123456789012,AKIA48909,Kavya,ap-south-1,Failed
2025-01-01T15:45:00Z,iam.amazonaws.com,DeleteTrail,us-east-1,81.169.74.178,aws-cli/2.15.0 Python/3.11,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA62685,123456789012,AKIA55102,Priya,us-east-1,Failed
2025-01-17T00:07:00Z,cloudtrail.amazonaws.com,DeleteBucket,eu-west-1,194.78.217.23,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA95182,123456789012,AKIA87771,Ishaan,eu-west-1,Failed
2025-01-05T10:41:00Z,ec2.amazonaws.com,UpdateTrail,ap-southeast-1,143.192.92.52,console.amazonaws.com,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA79289,123456789012,AKIA18937,Ananya,ap-southeast-1,Success
2025-01-15T09:30:00Z,cloudtrail.amazonaws.com,CreateUser,us-east-1,30.124.51.80,aws-sdk-go/1.44,UnauthorizedOperation,You lack the required permissions,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA28022,123456789012,AKIA13863,Kavya,us-east-1,Failed
2025-01-17T10:20:00Z,ec2.amazonaws.com,TerminateInstances,ap-south-1,205.106.68.192,aws-cli/2.15.0 Python/3.11,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA78313,123456789012,AKIA15783,Vidya,ap-south-1,Success
2025-01-05T01:32:00Z,iam.amazonaws.com,CreateRole,us-east-1,163.166.113.248,Boto3/1.34,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA34237,123456789012,AKIA14253,Madhav,us-east-1,Success
2025-01-17T03:55:00Z,s3.amazonaws.com,DeleteBucket,ap-south-1,114.92.247.107,Boto3/1.34,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA89112,123456789012,AKIA97074,Ananya,ap-south-1,Failed
2025-01-15T14:51:00Z,iam.amazonaws.com,UpdateTrail,ap-southeast-1,85.119.206.32,aws-sdk-java/1.12,,,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA25064,123456789012,AKIA59364,Arjun,ap-southeast-1,Success
2025-01-11T07:41:00Z,s3.amazonaws.com,TerminateInstances,us-east-1,245.41.155.147,aws-sdk-java/1.12,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA30893,123456789012,AKIA72423,Saanvi,us-east-1,Success
2025-01-07T05:58:00Z,iam.amazonaws.com,RunInstances,us-west-2,83.207.196.193,aws-sdk-go/1.44,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA89197,123456789012,AKIA41100,Rohan,us-west-2,Failed
2025-01-06T22:59:00Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,137.21.211.139,aws-sdk-go/1.44,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA31257,123456789012,AKIA84213,Rajesh,ap-south-1,Failed
2025-01-26T04:24:00Z,s3.amazonaws.com,RunInstances,us-east-1,170.170.138.71,aws-sdk-go/1.44,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA32542,123456789012,AKIA14891,Vidya,us-east-1,Failed
2025-01-17T18:09:00Z,iam.amazonaws.com,GetObject,us-west-2,145.223.12.66,aws-sdk-java/1.12,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA97260,123456789012,AKIA60293,Aarav,us-west-2,Failed
2025-01-16T15:24:00Z,cloudtrail.amazonaws.com,StopInstances,ap-south-1,87.240.236.221,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA52846,123456789012,AKIA80472,Ishita,ap-south-1,Failed
2025-01-25T18:02:00Z,s3.amazonaws.com,CreateUser,us-east-1,56.31.145.199,console.amazonaws.com,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA53360,123456789012,AKIA30489,Ayaan,us-east-1,Success
2025-01-04T00:29:00Z,s3.amazonaws.com,CreateBucket,us-east-1,65.103.8.160,aws-cli/2.15.0 Python/3.11,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA90700,123456789012,AKIA23975,Madhav,us-east-1,Failed
2025-01-26T23:25:00Z,cloudtrail.amazonaws.com,TerminateInstances,ap-southeast-1,111.31.23.92,console.amazonaws.com,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA11232,123456789012,AKIA36827,Saanvi,ap-southeast-1,Success
2025-01-16T12:17:00Z,s3.amazonaws.com,PutObject,eu-west-1,188.121.116.197,console.amazonaws.com,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA66175,123456789012,AKIA71299,Priya,eu-west-1,Success
2025-01-27T22:57:00Z,ec2.amazonaws.com,StopInstances,us-east-1,125.180.39.137,aws-sdk-go/1.44,,,IAMUser,Diya,arn:aws:iam::123456789012:user/Diya,AIDA69961,123456789012,AKIA62486,Diya,us-east-1,Success
2025-01-09T22:03:00Z,ec2.amazonaws.com,UpdateTrail,ap-southeast-1,3.239.7.94,console.amazonaws.com,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA94301,123456789012,AKIA54309,Ayaan,ap-southeast-1,Success
2025-01-24T10:16:00Z,iam.amazonaws.com,StopInstances,us-east-1,182.144.223.12,aws-sdk-java/1.12,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA80648,123456789012,AKIA27045,Aditya,us-east-1,Failed
